Trajectories
100
,,Landmark:landmark_11,,,Landmark:landmark_12,,,Landmark:landmark_13,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
455,0,1979.010498,-1180.619385,1356.527832,2038.672974,-1179.940186,1359.477661,2114.701172,-1176.864258,1362.108887
456,0,1979.060791,-1180.634644,1356.533447,2038.749878,-1180.004150,1359.523071,2114.652832,-1176.811279,1362.091064
457,0,1979.058716,-1180.643066,1356.551758,2038.635010,-1180.003540,1359.489014,2114.702637,-1176.902466,1362.122070
458,0,1979.118530,-1180.642090,1356.532837,2038.627441,-1179.984253,1359.471802,2114.694336,-1176.837524,1362.104126
459,0,1979.230591,-1180.657227,1356.521973,2038.731812,-1180.062622,1359.510742,2114.721924,-1176.891235,1362.131226
460,0,1979.228882,-1180.655151,1356.472046,2038.731812,-1180.036377,1359.483643,2114.570557,-1176.803223,1362.091797
461,0,1979.126587,-1180.630371,1356.520142,2038.635254,-1180.052246,1359.437500,2114.695557,-1176.797729,1362.106445
462,0,1979.124023,-1180.630981,1356.532593,2038.619995,-1180.082764,1359.462891,2114.126953,-1176.468262,1361.928345
463,0,1979.120483,-1180.633911,1356.541016,2038.693237,-1180.129150,1359.513794,2114.649170,-1176.816284,1362.074585
464,0,1979.114868,-1180.642822,1356.520874,2038.726807,-1180.163696,1359.553101,2114.457275,-1176.712158,1362.017944
465,0,1979.056396,-1180.645386,1356.519897,2038.625977,-1180.045410,1359.484497,2114.040283,-1176.433838,1361.874268
466,0,1979.215454,-1180.672241,1356.445435,2038.690796,-1179.630493,1359.408813,2114.477051,-1176.769897,1362.027466
467,0,1979.168091,-1180.658691,1356.473755,2038.617798,-1179.959229,1359.460571,2114.037354,-1176.450439,1361.875854
468,0,1979.174927,-1180.643677,1356.486816,2038.596436,-1179.959473,1359.418457,2114.050781,-1176.414185,1361.879395
469,0,1979.227051,-1180.641235,1356.524536,2038.625732,-1179.943604,1359.437622,2114.055908,-1176.392822,1361.849487
470,0,1979.169678,-1180.636353,1356.530029,2038.711304,-1179.985962,1359.462036,2114.069824,-1176.408813,1361.864990
471,0,1979.119141,-1180.629517,1356.514160,2038.698853,-1180.043945,1359.451782,2114.054688,-1176.420166,1361.873657
472,0,1979.174438,-1180.641724,1356.517700,2038.650757,-1180.039062,1359.421143,2114.063965,-1176.444580,1361.885986
473,0,1979.223633,-1180.662231,1356.480591,2038.630005,-1180.053467,1359.455688,2114.079834,-1176.461182,1361.912964
474,0,1979.177612,-1180.647949,1356.522705,2038.736572,-1180.115356,1359.561646,2114.121582,-1176.484741,1361.956543
475,0,1979.071045,-1180.632568,1356.549805,2038.743530,-1180.179199,1359.566895,2114.093262,-1176.468994,1361.914185
476,0,1979.009399,-1180.640137,1356.561890,2038.672974,-1180.164795,1359.534790,2114.147217,-1176.505493,1361.955811
477,0,1979.229492,-1180.664062,1356.546143,2038.741089,-1180.201172,1359.582153,2114.144287,-1176.486572,1361.928467
478,0,1979.169434,-1180.666992,1356.543335,2038.649048,-1180.225830,1359.525635,2114.186279,-1176.530762,1361.945312
479,0,1979.220093,-1180.685547,1356.526001,2038.644775,-1180.277954,1359.517700,2114.051758,-1176.437378,1361.891479
480,0,1979.218140,-1180.688110,1356.510376,2038.757568,-1180.274292,1359.605835,2114.061523,-1176.459717,1361.895874
481,0,1979.169067,-1180.679688,1356.474976,2038.643311,-1180.264771,1359.574097,2114.046143,-1176.443237,1361.900391
482,0,1979.159058,-1180.682495,1356.484619,2038.735107,-1180.296387,1359.592285,2114.087891,-1176.504761,1361.901001
483,0,1978.996338,-1180.656128,1356.511108,2038.640991,-1180.314209,1359.549194,2114.052490,-1176.422974,1361.877808
484,0,1979.113281,-1180.662842,1356.473022,2038.616699,-1180.268799,1359.468140,2114.052002,-1176.426636,1361.851440
485,0,1979.208740,-1180.682983,1356.438599,2038.628540,-1180.270996,1359.449951,2114.051025,-1176.429199,1361.853027
486,0,1979.158447,-1180.669189,1356.446899,2038.733765,-1180.269775,1359.557007,2114.039307,-1176.454590,1361.859131
487,0,1979.114136,-1180.662476,1356.457153,2038.628540,-1180.221436,1359.452759,2114.078125,-1176.480103,1361.869019
488,0,1979.116577,-1180.649536,1356.506958,2038.724854,-1180.261230,1359.545410,2114.053955,-1176.462158,1361.860718
489,0,1979.061523,-1180.642944,1356.516479,2038.703247,-1180.325439,1359.497925,2114.118652,-1176.461060,1361.906250
490,0,1979.061035,-1180.657471,1356.496338,2038.681030,-1180.258423,1359.531860,2114.103516,-1176.445801,1361.889160
491,0,1979.064209,-1180.653931,1356.514160,2038.656006,-1180.115479,1359.496460,2114.119141,-1176.458984,1361.868286
492,0,1979.114014,-1180.660400,1356.549438,2038.661255,-1180.264648,1359.483398,2114.130615,-1176.463623,1361.881226
493,0,1979.167114,-1180.670532,1356.528442,2038.637451,-1180.213501,1359.507812,2114.148193,-1176.430786,1361.885986
494,0,1979.176636,-1180.666748,1356.500122,2038.777100,-1180.281494,1359.582764,2114.171387,-1176.495728,1361.902222
495,0,1979.218994,-1180.674316,1356.460205,2038.725586,-1180.300415,1359.535889,2114.272461,-1176.583130,1361.950928
496,0,1979.178101,-1180.659058,1356.486816,2038.759277,-1180.255249,1359.567627,2114.365479,-1176.655151,1362.003174
497,0,1979.229492,-1180.670044,1356.479126,2038.666016,-1180.252563,1359.511963,2114.056152,-1176.419800,1361.898193
498,0,1979.224976,-1180.672119,1356.456909,2038.650024,-1180.255737,1359.488647,2114.330811,-1176.609619,1361.988647
499,0,1979.117554,-1180.656494,1356.496704,2038.666748,-1180.242676,1359.455322,2114.111816,-1176.450195,1361.911011
500,0,1979.119019,-1180.653931,1356.489136,2038.664551,-1180.240601,1359.457031,2114.095215,-1176.437012,1361.859375
501,0,1979.175171,-1180.651367,1356.517822,2038.674072,-1180.264038,1359.480591,2114.090088,-1176.443726,1361.854248
502,0,1979.220703,-1180.662109,1356.441895,2038.675537,-1180.214600,1359.503540,2114.097412,-1176.465698,1361.857666
503,0,1979.224121,-1180.658569,1356.458984,2038.668823,-1180.228149,1359.528320,2114.130127,-1176.462769,1361.862549
504,0,1979.256104,-1180.679810,1356.405273,2038.712769,-1179.631470,1359.367310,2114.138672,-1176.467285,1361.864746
505,0,1979.368774,-1180.697144,1356.448608,2038.762573,-1179.989502,1359.509644,2114.054688,-1176.403076,1361.876343
506,0,1979.310059,-1180.692139,1356.442871,2038.767578,-1179.984253,1359.515625,2114.049561,-1176.424561,1361.890015
507,0,1979.216309,-1180.661377,1356.510620,2038.728027,-1179.996216,1359.480835,2114.050537,-1176.422241,1361.888672
508,0,1979.313110,-1180.684204,1356.412231,2038.753784,-1179.972656,1359.518066,2114.080566,-1176.434937,1361.916626
509,0,1979.217041,-1180.658936,1356.480591,2038.710815,-1180.029053,1359.556641,2114.147217,-1176.481445,1361.926392
510,0,1979.226440,-1180.655029,1356.535034,2038.633301,-1180.032227,1359.500366,2114.161133,-1176.486694,1361.943604
511,0,1979.062866,-1180.641113,1356.533813,2038.610718,-1180.066406,1359.452881,2114.180176,-1176.473022,1361.944580
512,0,1979.060425,-1180.646484,1356.543579,2038.627441,-1180.094849,1359.488647,2114.103760,-1176.437378,1361.918579
513,0,1979.114258,-1180.653442,1356.550293,2038.629272,-1180.129761,1359.496826,2114.118652,-1176.497314,1361.941528
514,0,1979.068726,-1180.636108,1356.520386,2038.637817,-1180.128540,1359.489502,2114.066650,-1176.382080,1361.909180
515,0,1979.122559,-1180.637329,1356.544678,2038.759766,-1180.170166,1359.564941,2114.049805,-1176.419678,1361.900391
516,0,1979.173706,-1180.658447,1356.525757,2038.751099,-1180.159912,1359.549683,2114.087158,-1176.478394,1361.927368
517,0,1979.008545,-1180.635986,1356.521606,2038.747803,-1180.166260,1359.535889,2114.100098,-1176.458374,1361.931519
518,0,1979.007202,-1180.636230,1356.536499,2038.728760,-1180.268311,1359.540527,2114.063232,-1176.426147,1361.880493
519,0,1978.992920,-1180.656616,1356.510132,2038.627197,-1180.259644,1359.540405,2114.081299,-1176.441528,1361.887085
520,0,1979.048340,-1180.660156,1356.509033,2038.714111,-1180.288452,1359.548218,2114.047852,-1176.439209,1361.879761
521,0,1979.051025,-1180.655151,1356.514648,2038.629028,-1180.151367,1359.471680,2114.088135,-1176.475342,1361.869995
522,0,1979.117432,-1180.652588,1356.482178,2038.658325,-1180.184204,1359.493896,2114.079834,-1176.424438,1361.893921
523,0,1979.141479,-1180.612671,1356.506470,2038.648071,-1180.251831,1359.487671,2114.075195,-1176.422974,1361.865845
524,0,1979.126831,-1180.625977,1356.519165,2038.660767,-1180.235474,1359.490723,2114.091309,-1176.432007,1361.904907
525,0,1979.177979,-1180.641968,1356.513916,2038.651733,-1180.194702,1359.497192,2114.091309,-1176.418579,1361.889404
526,0,1979.119629,-1180.638428,1356.535522,2038.748291,-1180.323730,1359.545166,2114.062988,-1176.397461,1361.885864
527,0,1979.065918,-1180.630493,1356.558472,2038.625000,-1180.282959,1359.453979,2114.121094,-1176.454590,1361.905640
528,0,1979.115601,-1180.651367,1356.554077,2038.635986,-1180.168823,1359.529297,2114.090088,-1176.430176,1361.895508
529,0,1979.223389,-1180.658813,1356.493530,2038.665527,-1180.223755,1359.505371,2114.093506,-1176.429321,1361.894653
530,0,1979.285400,-1180.657837,1356.503418,2038.653320,-1180.170044,1359.531860,2114.099365,-1176.435181,1361.896851
531,0,1979.184448,-1180.633545,1356.543579,2038.753784,-1180.214233,1359.587402,2114.114746,-1176.432739,1361.919556
532,0,1979.131104,-1180.621460,1356.532959,2038.614258,-1179.564209,1359.359985,2114.102295,-1176.450073,1361.905151
533,0,1979.120605,-1180.642212,1356.529907,2038.631958,-1179.934937,1359.454834,2114.178955,-1176.448975,1361.904663
534,0,1979.059082,-1180.647217,1356.548096,2038.612183,-1179.946167,1359.444336,2114.219727,-1176.528320,1361.910889
535,0,1979.050415,-1180.657715,1356.519531,2038.707031,-1180.014160,1359.501709,2114.203125,-1176.570435,1361.898804
536,0,1978.995850,-1180.648071,1356.518799,2038.737061,-1180.008057,1359.480957,2114.234131,-1176.578979,1361.896484
537,0,1978.996704,-1180.647705,1356.505981,2038.713013,-1180.043945,1359.529297,2114.416992,-1176.690552,1361.991211
538,0,1978.999634,-1180.649414,1356.510620,2038.735596,-1180.083984,1359.521973,2114.374023,-1176.633545,1361.979858
539,0,1979.111450,-1180.663452,1356.500366,2038.651733,-1180.048584,1359.485596,2114.374512,-1176.635864,1361.954712
540,0,1979.165894,-1180.672119,1356.494995,2038.751343,-1180.122925,1359.519653,2114.688232,-1176.852905,1362.088623
541,0,1979.113281,-1180.652588,1356.503784,2038.640747,-1180.030273,1359.477783,2114.704102,-1176.894043,1362.109985
542,0,1979.115234,-1180.641724,1356.513916,2038.762085,-1180.142090,1359.523315,2114.647217,-1176.813599,1362.059082
543,0,1979.138062,-1180.612183,1356.518555,2038.625244,-1180.178223,1359.453613,2114.689453,-1176.882935,1362.094604
544,0,1979.123047,-1180.628418,1356.540894,2038.625244,-1180.176270,1359.457520,2114.662598,-1176.825195,1362.088623
545,0,1979.178467,-1180.639526,1356.536377,2038.642456,-1180.175415,1359.490601,2114.734375,-1176.853760,1362.108032
546,0,1979.187012,-1180.639893,1356.504883,2038.660522,-1180.187500,1359.529419,2114.596924,-1176.806396,1362.081543
547,0,1979.183594,-1180.634766,1356.534302,2038.648560,-1180.209839,1359.528442,2114.135498,-1176.458862,1361.908936
548,0,1979.225952,-1180.655518,1356.477539,2038.641724,-1180.105957,1359.516479,2114.604248,-1176.761108,1362.083984
549,0,1979.170044,-1180.657593,1356.520630,2038.650757,-1180.299927,1359.511475,2114.551270,-1176.759888,1362.040894
550,0,1979.167847,-1180.659302,1356.514526,2038.744629,-1180.270386,1359.540527,2114.547852,-1176.761719,1362.026978
551,0,1979.053467,-1180.649658,1356.513306,2038.739502,-1180.322021,1359.531128,2114.577393,-1176.790405,1362.035889
552,0,1979.002197,-1180.637817,1356.528076,2038.653076,-1180.249512,1359.499878,2114.615234,-1176.782959,1362.033203
553,0,1979.111084,-1180.655884,1356.493286,2038.651245,-1180.284058,1359.511963,2114.593994,-1176.764648,1362.015381
554,0,1979.063965,-1180.630371,1356.498779,2038.730835,-1180.289185,1359.529541,2114.542725,-1176.744385,1362.004028
555,0,1979.064575,-1180.628052,1356.500366,2038.650757,-1180.310547,1359.473877,2114.554688,-1176.746216,1362.031494
556,0,1979.059448,-1180.631470,1356.477417,2038.720825,-1180.285156,1359.501709,2114.148438,-1176.476685,1361.892212
557,0,1979.114868,-1180.643677,1356.507080,2038.624756,-1180.185059,1359.469116,2114.411133,-1176.670044,1361.984253
558,0,1979.058716,-1180.635620,1356.512085,2038.678833,-1179.629883,1359.367188,2114.166504,-1176.489746,1361.889404
559,0,1979.057373,-1180.640869,1356.512817,2038.635254,-1179.978516,1359.426392,2114.140869,-1176.466309,1361.880249
560,0,1979.063721,-1180.629761,1356.524536,2038.533691,-1179.543701,1359.321777,2114.201660,-1176.546265,1361.916626
561,0,1979.123901,-1180.633423,1356.534546,2038.591187,-1179.925415,1359.470459,2114.345703,-1176.620850,1361.977417
562,0,1979.179443,-1180.629395,1356.565186,2038.695068,-1179.628052,1359.444580,2114.295898,-1176.583740,1361.962158
563,0,1979.174316,-1180.640015,1356.560669,2038.635986,-1179.976318,1359.480103,2114.384766,-1176.683105,1362.036377
564,0,1979.069946,-1180.625732,1356.554199,2038.654297,-1180.015503,1359.480957,2114.281982,-1176.586304,1361.992676
565,0,1979.116455,-1180.647217,1356.547607,2038.639526,-1179.998535,1359.450806,2114.531250,-1176.756104,1362.066650
566,0,1979.167480,-1180.664429,1356.534424,2038.601440,-1180.009277,1359.437622,2114.545898,-1176.811768,1362.058716
567,0,1979.218262,-1180.667358,1356.550659,2038.713989,-1180.069092,1359.493896,2114.567383,-1176.776855,1362.060181
568,0,1979.221680,-1180.659058,1356.535034,2038.712769,-1180.118164,1359.476196,2114.243896,-1176.548706,1361.942871
569,0,1979.224731,-1180.666870,1356.490845,2038.724365,-1180.122559,1359.500122,2114.556885,-1176.801025,1362.075806
570,0,1979.115845,-1180.649658,1356.499512,2038.746582,-1180.096680,1359.545288,2114.552246,-1176.762329,1362.047363
571,0,1979.113281,-1180.649536,1356.490601,2038.743530,-1180.140015,1359.518799,2114.251465,-1176.547729,1361.945557
572,0,1979.169312,-1180.652954,1356.498901,2038.754028,-1180.124146,1359.570801,2114.183838,-1176.496338,1361.921143
573,0,1979.162109,-1180.665771,1356.497192,2038.621216,-1180.142334,1359.503540,2114.486816,-1176.747070,1362.033447
574,0,1979.210693,-1180.676025,1356.443970,2038.741089,-1180.223633,1359.570923,2114.487549,-1176.751587,1362.033936
575,0,1979.162354,-1180.664673,1356.472046,2038.610229,-1180.191528,1359.501709,2114.499756,-1176.750488,1362.015747
576,0,1979.263672,-1180.678833,1356.381104,2038.721313,-1180.263672,1359.577637,2114.505615,-1176.760010,1362.020386
577,0,1979.221924,-1180.665161,1356.455811,2038.707764,-1180.336548,1359.541260,2114.487305,-1176.771973,1362.019897
578,0,1979.174927,-1180.651733,1356.520386,2038.714111,-1180.311279,1359.535156,2114.590332,-1176.836548,1362.092163
579,0,1979.118042,-1180.643066,1356.521851,2038.604980,-1180.221924,1359.528931,2114.283203,-1176.599243,1361.983032
580,0,1979.115234,-1180.646973,1356.527344,2038.636230,-1180.152466,1359.524536,2114.548096,-1176.788696,1362.075195
581,0,1979.059814,-1180.643677,1356.551880,2038.722290,-1180.362915,1359.552734,2114.580566,-1176.826294,1362.100464
582,0,1979.063599,-1180.637695,1356.552612,2038.630005,-1180.257446,1359.491089,2114.401611,-1176.644409,1362.012207
583,0,1979.066772,-1180.635742,1356.553833,2038.706299,-1180.331665,1359.523315,2114.280273,-1176.581177,1361.962280
584,0,1979.122070,-1180.640259,1356.531372,2038.618286,-1180.256470,1359.482178,2114.569092,-1176.787109,1362.063477
585,0,1979.089722,-1180.604126,1356.530884,2038.723755,-1180.285645,1359.565063,2114.305176,-1176.600464,1361.967896
586,0,1979.065063,-1180.647095,1356.500244,2038.655029,-1180.247925,1359.532227,2114.581055,-1176.820435,1362.091797
587,0,1979.113281,-1180.650635,1356.517212,2038.612793,-1180.226318,1359.540039,2114.548096,-1176.784424,1362.066284
588,0,1979.110474,-1180.656860,1356.520020,2038.641235,-1180.232056,1359.536621,2114.542969,-1176.834961,1362.070312
589,0,1979.047485,-1180.666382,1356.512207,2038.627197,-1180.269287,1359.575684,2114.520996,-1176.796875,1362.049194
590,0,1979.103638,-1180.673462,1356.501953,2038.742554,-1180.265991,1359.577271,2114.337158,-1176.669922,1361.971924
591,0,1979.002930,-1180.646484,1356.534790,2038.749023,-1180.229858,1359.564575,2114.563477,-1176.851562,1362.062134
592,0,1979.114014,-1180.661621,1356.517578,2038.619507,-1180.326172,1359.463379,2114.527100,-1176.805664,1362.040771
593,0,1979.061157,-1180.647949,1356.520020,2038.619263,-1180.325806,1359.456299,2114.404785,-1176.677734,1362.004517
594,0,1979.114624,-1180.655273,1356.523804,2038.650269,-1180.262329,1359.469727,2114.265869,-1176.558960,1361.957520
595,0,1979.055176,-1180.658447,1356.537476,2038.641479,-1180.287476,1359.492798,2114.538574,-1176.757935,1362.052002
596,0,1979.116089,-1180.666138,1356.517456,2038.648315,-1180.302124,1359.480591,2114.571289,-1176.845459,1362.072388
597,0,1979.055176,-1180.659302,1356.543701,2038.678223,-1180.295532,1359.532227,2114.531006,-1176.787109,1362.053223
598,0,1979.112183,-1180.667969,1356.532593,2038.614014,-1180.283936,1359.444580,2114.518311,-1176.776978,1362.036865
599,0,1979.061035,-1180.654175,1356.534546,2038.744019,-1180.286743,1359.560547,2114.550293,-1176.806274,1362.060059
600,0,1979.064331,-1180.643188,1356.519653,2038.746826,-1180.291382,1359.555298,2114.669922,-1176.850952,1362.069946
601,0,1979.060913,-1180.644897,1356.520874,2038.736816,-1180.298584,1359.548584,2114.695801,-1176.849487,1362.074951
602,0,1979.108765,-1180.647949,1356.551392,2038.634766,-1180.290649,1359.519653,2114.604736,-1176.811401,1362.034790
603,0,1979.054932,-1180.647095,1356.518433,2038.680542,-1180.245117,1359.538574,2114.600342,-1176.785522,1362.018921
604,0,1979.058838,-1180.645508,1356.461792,2038.768555,-1180.207275,1359.601807,2114.629150,-1176.796631,1362.049561
605,0,1979.056152,-1180.641479,1356.484985,2038.649536,-1180.097534,1359.477417,2114.483887,-1176.707397,1361.991211
606,0,1979.058105,-1180.643799,1356.491821,2038.763794,-1180.245850,1359.547119,2114.656250,-1176.865845,1362.052368
607,0,1979.065063,-1180.635010,1356.513428,2038.677734,-1180.207520,1359.487305,2114.504395,-1176.709717,1361.991211
608,0,1979.117554,-1180.645874,1356.506714,2038.685547,-1180.265259,1359.466553,2114.416016,-1176.705078,1361.986450
609,0,1979.061035,-1180.637695,1356.521118,2038.646240,-1180.296021,1359.455933,2114.595947,-1176.822388,1362.059082
610,0,1979.108154,-1180.650269,1356.564331,2038.624268,-1180.286255,1359.522461,2114.576904,-1176.863647,1362.074829
611,0,1979.116699,-1180.646362,1356.540649,2038.755615,-1180.287720,1359.554565,2114.735107,-1176.923340,1362.149658
612,0,1979.170898,-1180.660034,1356.533936,2038.766357,-1180.302124,1359.567017,2114.725586,-1176.905762,1362.147095
613,0,1979.230225,-1180.664185,1356.525269,2038.685059,-1180.223267,1359.562500,2114.739502,-1176.910889,1362.158325
614,0,1979.123169,-1180.644531,1356.526367,2038.775024,-1180.235840,1359.580811,2114.748047,-1176.911987,1362.133667
615,0,1979.229614,-1180.666382,1356.513916,2038.680786,-1180.270020,1359.504639,2114.736328,-1176.872314,1362.110962
616,0,1979.117676,-1180.650269,1356.526123,2038.783081,-1180.262573,1359.584595,2114.449219,-1176.689209,1362.002686
617,0,1979.170776,-1180.655762,1356.524780,2038.770874,-1180.243530,1359.541504,2114.750977,-1176.878296,1362.105713
618,0,1979.113281,-1180.654541,1356.535400,2038.648071,-1180.204834,1359.498901,2114.712646,-1176.902954,1362.087158
619,0,1979.108887,-1180.659790,1356.517212,2038.645508,-1180.159302,1359.495239,2114.392578,-1176.664917,1361.975220
620,0,1979.167847,-1180.675049,1356.455811,2038.580933,-1179.555054,1359.323486,2114.686523,-1176.871948,1362.096069
621,0,1979.116455,-1180.652710,1356.507812,2038.621704,-1179.951660,1359.422974,2114.670410,-1176.845337,1362.073608
622,0,1979.061768,-1180.638306,1356.478638,2038.632812,-1179.934448,1359.387207,2114.437500,-1176.714355,1361.979248
623,0,1979.052490,-1180.651367,1356.470337,2038.629517,-1179.938721,1359.382935,2114.166504,-1176.544067,1361.880249
624,0,1979.160645,-1180.667603,1356.458740,2038.725098,-1180.018188,1359.424316,2114.427002,-1176.688477,1361.936279
625,0,1979.156860,-1180.671387,1356.462036,2038.743774,-1180.033936,1359.463379,2114.314209,-1176.598511,1361.900269
626,0,1979.048584,-1180.641724,1356.513916,2038.762573,-1180.052490,1359.458130,2114.409912,-1176.660767,1361.936035
627,0,1979.102905,-1180.653442,1356.503784,2038.669067,-1180.028809,1359.457764,2114.521729,-1176.745972,1362.021484
628,0,1979.061279,-1180.642700,1356.521729,2038.805664,-1180.094849,1359.560791,2114.547852,-1176.738281,1362.010986
629,0,1979.069336,-1180.629272,1356.534546,2038.685303,-1180.019531,1359.503174,2114.708008,-1176.838501,1362.096436
630,0,1979.072876,-1180.625610,1356.551270,2038.701294,-1180.143188,1359.535767,2114.731689,-1176.872314,1362.103638
631,0,1979.094604,-1180.594360,1356.551880,2038.676514,-1180.151489,1359.547241,2114.557861,-1176.753052,1362.031250
632,0,1979.125000,-1180.631470,1356.553223,2038.780884,-1180.150269,1359.566284,2114.776123,-1176.902100,1362.125977
633,0,1979.038330,-1180.591187,1356.575806,2038.774292,-1180.222412,1359.556641,2114.780273,-1176.876465,1362.117798
634,0,1979.077393,-1180.627930,1356.551880,2038.676758,-1180.121094,1359.526855,2114.784424,-1176.914185,1362.154907
635,0,1979.129150,-1180.630371,1356.571899,2038.675781,-1180.241577,1359.555298,2114.614502,-1176.825195,1362.107910
636,0,1979.128296,-1180.635864,1356.567383,2038.614746,-1179.598145,1359.406982,2114.771973,-1176.940918,1362.150635
637,0,1979.180908,-1180.642334,1356.544800,2038.664307,-1179.980103,1359.467163,2114.781982,-1176.928467,1362.147583
638,0,1979.227295,-1180.655762,1356.486328,2038.736328,-1180.015869,1359.448242,2114.717773,-1176.862183,1362.099121
639,0,1979.259277,-1180.676636,1356.423584,2038.763794,-1180.003418,1359.455200,2114.647461,-1176.855103,1362.031128
640,0,1979.312134,-1180.686768,1356.416260,2038.725342,-1180.001709,1359.409424,2114.311279,-1176.608521,1361.901855
641,0,1979.252808,-1180.682983,1356.395996,2038.719849,-1180.013916,1359.417603,2114.234619,-1176.524780,1361.878784
642,0,1979.209595,-1180.669189,1356.469727,2038.723755,-1180.030884,1359.455566,2114.569824,-1176.785522,1361.986450
643,0,1979.158813,-1180.663940,1356.435791,2038.633789,-1180.067993,1359.434937,2114.545898,-1176.746094,1361.981934
644,0,1979.160889,-1180.655518,1356.418945,2038.619507,-1180.027954,1359.458496,2114.647705,-1176.834717,1362.052368
645,0,1979.159180,-1180.661499,1356.425049,2038.709839,-1180.052856,1359.495605,2114.434082,-1176.719727,1361.973511
646,0,1979.219971,-1180.655762,1356.503540,2038.726318,-1180.162598,1359.472534,2114.451416,-1176.728882,1361.977661
647,0,1979.215210,-1180.663452,1356.492920,2038.720825,-1180.097656,1359.497559,2114.518311,-1176.773804,1362.016235
648,0,1979.166016,-1180.663696,1356.499512,2038.629272,-1180.194702,1359.451416,2114.557617,-1176.771729,1362.021973
649,0,1979.224121,-1180.666382,1356.505981,2038.639038,-1180.226318,1359.485596,2114.588379,-1176.795776,1362.042603
650,0,1979.224976,-1180.665161,1356.507080,2038.632446,-1180.262817,1359.514160,2114.641602,-1176.877075,1362.077637
651,0,1979.172852,-1180.660522,1356.535034,2038.645020,-1180.267822,1359.493286,2114.676514,-1176.872803,1362.114258
652,0,1979.178833,-1180.654175,1356.560547,2038.649780,-1180.287720,1359.492798,2114.571533,-1176.835205,1362.101685
653,0,1979.124146,-1180.650269,1356.567749,2038.673828,-1180.232422,1359.542603,2114.720703,-1176.941040,1362.154541
654,0,1979.119385,-1180.661499,1356.560425,2038.638062,-1180.258057,1359.536621,2114.655762,-1176.865356,1362.109253
655,0,1979.172241,-1180.668945,1356.553467,2038.564453,-1179.637085,1359.336914,2114.624023,-1176.846436,1362.075928
656,0,1979.162109,-1180.683838,1356.525146,2038.536255,-1179.597412,1359.314331,2114.052246,-1176.432129,1361.844238
657,0,1979.152954,-1180.698853,1356.497192,2038.588257,-1180.008545,1359.389526,2114.008057,-1176.441650,1361.843628
658,0,1979.207520,-1180.698975,1356.477295,2038.587280,-1179.991089,1359.401855,2114.042725,-1176.448486,1361.858521
659,0,1979.209106,-1180.683228,1356.500122,2038.542725,-1179.585083,1359.297974,2114.063721,-1176.489380,1361.858398
660,0,1979.157349,-1180.672241,1356.437012,2038.663208,-1179.646729,1359.366943,2114.062500,-1176.464722,1361.846924
661,0,1979.160767,-1180.665894,1356.440430,2038.630249,-1179.930908,1359.421875,2114.046875,-1176.426270,1361.820312
662,0,1979.151733,-1180.666504,1356.453125,2038.608276,-1179.972900,1359.391357,2114.060303,-1176.449097,1361.844971
663,0,1979.158081,-1180.669434,1356.451660,2038.586914,-1179.985107,1359.358032,2114.042480,-1176.463379,1361.808716
664,0,1979.212036,-1180.684326,1356.467407,2038.693481,-1179.999390,1359.422852,2114.068115,-1176.479248,1361.833984
665,0,1979.162354,-1180.668701,1356.495117,2038.612793,-1180.002319,1359.394653,2114.054443,-1176.419556,1361.835815
666,0,1979.115479,-1180.654541,1356.536865,2038.700806,-1180.076416,1359.445312,2114.059570,-1176.421997,1361.864746
667,0,1979.179565,-1180.646240,1356.545776,2038.729858,-1180.106079,1359.489502,2114.051025,-1176.446899,1361.903809
668,0,1979.178467,-1180.652344,1356.474609,2038.668335,-1180.095459,1359.497559,2114.105469,-1176.477661,1361.962769
669,0,1979.230225,-1180.653442,1356.504639,2038.743530,-1180.167847,1359.558960,2114.074463,-1176.470825,1361.963867
670,0,1979.178589,-1180.647095,1356.554810,2038.690063,-1180.183350,1359.532959,2114.113037,-1176.493286,1361.938843
671,0,1979.171509,-1180.662231,1356.561523,2038.717041,-1180.244019,1359.519775,2114.064453,-1176.477905,1361.918091
672,0,1979.164062,-1180.676147,1356.553589,2038.676758,-1180.266113,1359.511719,2114.067871,-1176.475586,1361.916870
673,0,1979.165161,-1180.671997,1356.529297,2038.715820,-1180.294067,1359.527344,2114.128906,-1176.503784,1361.901367
674,0,1979.110840,-1180.666016,1356.527222,2038.696533,-1180.367188,1359.525024,2114.050293,-1176.449097,1361.892334
675,0,1979.166016,-1180.673828,1356.513184,2038.722046,-1180.280029,1359.558594,2114.040771,-1176.472046,1361.869873
676,0,1979.105347,-1180.672607,1356.486694,2038.618530,-1180.263306,1359.459595,2114.061768,-1176.484253,1361.877441
677,0,1979.153687,-1180.687378,1356.465820,2038.717285,-1180.264038,1359.540405,2114.037598,-1176.439209,1361.854492
678,0,1979.153320,-1180.676880,1356.441528,2038.687500,-1180.294800,1359.516724,2114.050049,-1176.412354,1361.839355
679,0,1979.088379,-1180.683960,1356.422363,2038.687012,-1180.294434,1359.524048,2113.993652,-1176.441162,1361.813843
680,0,1979.086670,-1180.690308,1356.421265,2038.545898,-1180.337891,1359.425171,2114.038574,-1176.421997,1361.795166
681,0,1979.085449,-1180.696899,1356.425415,2038.666748,-1180.311523,1359.456909,2114.042236,-1176.423584,1361.813232
682,0,1979.098389,-1180.676147,1356.442627,2038.703735,-1180.157471,1359.517334,2114.053955,-1176.457642,1361.837891
